DAYS_TO_MATURITY,previous_loan_default_count,Is_Active_loans_Inactive,ARR_STATUS_CURRENT,DAY_SINCEPAYMENT,CURR_BAL,DAYS_RUNNING_SINCE,previous_loans_count,INTEREST_RATE,sector_GENERAL,Default_status
0.0671301651291246,-0.7213602524844772,1.0,0.0,-0.2242239444418884,-1.333172202598307,-0.1009003251154026,-0.5982307256992206,2.8595350597828912,0.0,0
0.0347432622880114,-0.2921768504667343,1.0,0.0,-0.5331635037935664,-1.464007833269413,1.326523571559404,1.5180388994810543,-1.7622179952626966,0.0,0
0.0478523675510572,-0.2921768504667343,1.0,0.0,-0.7371558564640194,-1.0471885831040015,0.662417134524884,1.5180388994810543,0.4029728381336603,0.0,0
0.0369566615963958,-0.2921768504667343,1.0,0.0,-0.5331635037935664,-0.4847717088199991,0.6522935607896017,1.5180388994810543,-1.410562871509228,0.0,0
1.4229256895537636,-0.2921768504667343,0.0,1.0,-0.7371558564640194,-0.105253549724254,-0.7062900344852853,1.5180388994810543,-1.410562871509228,0.0,0
0.0369566615963958,-0.2921768504667343,1.0,0.0,-0.5331635037935664,-0.5824269292115742,0.5814285446426255,1.5180388994810543,0.2522634993821738,0.0,0
1.397295437688116,-0.2921768504667343,0.0,1.0,-0.7371558564640194,-0.0104430621298378,-0.744759614679358,1.5180388994810543,0.2522634993821738,0.0,0
-0.4782903128805446,-0.2921768504667343,1.0,0.0,1.5146165390520756,-0.3962074719179356,0.3425122044899628,0.1071924826942044,1.0510229947650525,0.0,1
0.2355364476928592,-0.7213602524844772,0.0,1.0,0.2416643097661369,-0.4433114629301194,-0.2223832099387905,-0.8333717951636956,1.0510229947650525,0.0,0
0.0347432622880114,0.1370065515510086,1.0,0.0,-0.4166334714627947,-1.4575144412350067,1.326523571559404,1.5180388994810543,-1.7622179952626966,0.0,0
1.2136331600867385,0.1370065515510086,0.0,1.0,0.3258100630438422,-0.0415168391806786,-0.4896455565502436,1.5180388994810543,-0.7574890702527862,0.0,0
0.0585978528850737,0.1370065515510086,1.0,0.0,-0.2242239444418884,0.0042738188546897,-0.7488090441734709,1.5180388994810543,-1.7622179952626966,0.0,0
0.0391546292722305,0.1370065515510086,1.0,0.0,-0.5331635037935664,-0.4703603927260906,0.5875026888837949,1.5180388994810543,-1.410562871509228,0.0,0
-0.1046223929958957,-0.2921768504667343,1.0,0.0,-0.2242239444418884,-1.3758697902748105,0.0651262841432273,-0.5982307256992206,2.2566977047769448,0.0,1
-0.0027168076085992,-0.2921768504667343,1.0,0.0,-0.5331635037935664,0.822802565641705,3.173063420874899,-0.5982307256992206,0.9505501022640612,0.0,1
9.617972642565327,-0.7213602524844772,0.0,1.0,0.2261933822712395,2.4840739759480366,3.9606774574798633,-0.8333717951636956,-0.8579619627537772,0.0,0
0.0325058807934646,-0.7213602524844772,1.0,0.0,-0.5331635037935664,-0.0667412593478648,-0.2426303574093551,-0.5982307256992206,0.9003136560135658,0.0,0
0.7685489589622476,-0.7213602524844772,0.0,0.0,-1.4115386152435063,0.1504690540749011,-0.7791797653793179,-0.8333717951636956,0.9003136560135658,0.0,0
0.7585593209578735,-0.7213602524844772,0.0,0.0,-1.4115386152435063,0.1042155129126558,-0.7548831884146404,-0.8333717951636956,-1.7622179952626966,0.0,0
0.7585593209578735,-0.7213602524844772,0.0,0.0,-1.4115386152435063,0.1042155129126558,-0.7548831884146404,-0.8333717951636956,-1.7622179952626966,0.0,0
0.4229094855565593,-0.7213602524844772,0.0,1.0,-0.0428320554290917,-0.1424128829845988,-0.416755825656211,-0.8333717951636956,1.1514958872660437,0.0,0
9.750452591147155,-0.7213602524844772,0.0,1.0,0.2261933822712395,-2.9297497067306204,3.8169227104388543,-0.8333717951636956,-0.8579619627537772,0.0,0
-2.70000779331031,-0.2921768504667343,1.0,0.0,2.6661467209703504,-0.0645058484563908,2.1202117524055377,-0.5982307256992206,-1.7622179952626966,0.0,1
1.643348165467346,-0.2921768504667343,0.0,1.0,0.8244513207797723,-0.2711795130971378,3.503091924645102,-0.5982307256992206,-0.9584348552547682,0.0,0
1.643348165467346,-0.2921768504667343,0.0,1.0,0.8244513207797723,1.264497204971789,2.80051590741651,-0.5982307256992206,-0.9584348552547682,0.0,0
-0.0291356718037095,-0.2921768504667343,1.0,0.0,0.8244513207797723,1.5267960857240908,3.9748504607092574,-0.5982307256992206,1.5533874572700077,0.0,1
-0.7107962995815874,-0.2921768504667343,1.0,0.0,1.472228148041342,-3.3288832295887136,0.5470083939426656,-0.5982307256992206,1.1514958872660437,0.0,1
0.1675495961693189,-0.7213602524844772,1.0,0.0,-0.5331635037935664,-0.470213007414215,-0.1778394855035483,-0.5982307256992206,0.9003136560135658,0.0,0
0.4532503580627564,-0.7213602524844772,0.0,1.0,-0.5331635037935664,0.1063714584799281,-0.4592748353443967,-0.5982307256992206,1.2519687797670345,0.0,0
0.2969231854697601,-0.2921768504667343,0.0,1.0,-0.0428320554290917,-0.556857265835793,0.0752498578785096,0.1071924826942044,1.0510229947650525,0.0,0
0.0500104235237307,-0.7213602524844772,1.0,0.0,0.5566736342425767,-0.8008431294510896,1.5674646264591232,-0.5982307256992206,-1.2598535327577414,0.0,0
0.3397124914908022,-0.7213602524844772,1.0,0.0,-0.5331635037935664,0.0111214685141298,-0.3479155242562912,-0.1279485867702706,0.9003136560135658,0.0,0
0.2662718780191957,-0.7213602524844772,0.0,1.0,0.2992399192336533,0.1567663078168904,-0.2750257933622585,-0.1279485867702706,1.2519687797670345,0.0,0
0.0209590383114581,-0.2921768504667343,1.0,0.0,-0.2756379602789692,-0.0885884944043941,1.9784817201115847,-0.5982307256992206,2.0557519197749627,0.0,1
0.0302326312708108,-0.2921768504667343,1.0,0.0,0.8360445536983923,0.6250536094201293,-0.6030295823854056,0.1071924826942044,-0.8579619627537772,0.0,1
0.0347432622880114,-0.2921768504667343,1.0,0.0,0.8244513207797723,0.6250536094201293,-0.6070790118795185,0.1071924826942044,-0.8579619627537772,0.0,0
0.0671301651291246,-0.2921768504667343,1.0,0.0,0.776118230287405,0.6250536094201293,-0.6374497330853655,0.1071924826942044,-0.8579619627537772,0.0,0
0.0435187114172283,-0.2921768504667343,1.0,0.0,0.8417727534965306,0.6250536094201293,-0.6151778708677443,0.1071924826942044,-0.8579619627537772,0.0,0
0.4532503580627564,-0.7213602524844772,0.0,1.0,-0.1404817165336351,-1.3767371171727043,-0.4633242648385096,-0.5982307256992206,1.2519687797670345,1.0,0
0.1072028953946916,-0.7213602524844772,1.0,0.0,-0.5331635037935664,-0.6523589971940241,-0.1191227578389108,-0.5982307256992206,0.7496043172620793,1.0,0
-0.5564361167658409,-0.2921768504667343,1.0,0.0,-0.2242239444418884,0.1741302794652549,1.2759057028829923,-0.5982307256992206,0.9505501022640612,0.0,1
0.0369566615963958,-0.7213602524844772,1.0,0.0,0.2854357682933761,1.133338458521198,2.905801074263445,-0.5982307256992206,-0.8579619627537772,0.0,0
-0.2529402886558793,-0.2921768504667343,1.0,0.0,0.7885113962192809,-0.6765794927794666,0.0489285661667756,0.1071924826942044,1.0510229947650525,0.0,1
-0.7082601912151936,-0.2921768504667343,1.0,0.0,2.6798961350790726,-0.0749100741469527,2.1202117524055377,-0.5982307256992206,-1.7622179952626966,0.0,1
0.2662718780191957,-0.7213602524844772,0.0,1.0,-0.7371558564640194,-0.6176782589842394,-0.2750257933622585,-0.8333717951636956,1.2519687797670345,0.0,0
0.1030107549542462,-0.7213602524844772,1.0,0.0,-0.5331635037935664,-0.1220084768537402,0.3809817846840356,-0.5982307256992206,-0.8579619627537772,0.0,0
0.0325058807934646,-0.7213602524844772,1.0,0.0,-1.0333102120806856,-1.2925904988229953,2.097939890187917,-0.5982307256992206,2.2566977047769448,0.0,0
0.0628698813827624,0.5661899535687516,1.0,0.0,-0.072680499210582,0.1914897803590348,0.6644418492719405,0.3423335521586794,0.4029728381336603,0.0,0
-0.0291356718037095,0.5661899535687516,1.0,0.0,0.6068082993644391,-2.921118711141894,3.5476356490803447,0.3423335521586794,2.0557519197749627,0.0,1
-0.9498991916230682,0.5661899535687516,1.0,0.0,0.6068082993644391,0.1306222360660943,0.7474551539012555,0.3423335521586794,0.8500772097630703,0.0,1
-0.0146902363205222,0.1370065515510086,1.0,0.0,-0.7371558564640194,-1.6738035645805054,-0.0077634467508053,-0.3630896562347456,0.9003136560135658,0.0,1
0.7505655384782689,0.1370065515510086,0.0,0.0,-0.5331635037935664,0.2424618334896555,-0.7589326179087533,-0.3630896562347456,1.2519687797670345,0.0,0
-0.0291356718037095,0.1370065515510086,1.0,0.0,-0.7371558564640194,0.411120695645617,3.4889189214157077,-0.3630896562347456,2.407407043528432,0.0,1
0.5922749609128044,-0.7213602524844772,1.0,0.0,-0.2242239444418884,-0.6062999920254579,-0.6010048676383491,-0.5982307256992206,0.5486585322600972,0.0,0
0.7305728754149409,-0.7213602524844772,0.0,0.0,-0.7371558564640194,0.1075496978704403,-0.7386854704381887,-0.8333717951636956,1.2519687797670345,0.0,0
0.0456887366079356,-0.7213602524844772,1.0,0.0,-0.2756379602789692,-2.346524670948128,-0.0766037481507251,-0.1279485867702706,0.7998407635125748,0.0,0
-0.8123776524586522,0.1370065515510086,1.0,0.0,0.1937249121870718,-0.0407669602521252,0.6887384262366181,-0.3630896562347456,0.6491314247610883,0.0,1
-0.9805142834112314,-0.2921768504667343,1.0,0.0,0.896734934276065,-0.9380434542337046,1.6990710850177932,-0.5982307256992206,-1.7622179952626966,0.0,1
-0.4154427583437959,0.1370065515510086,1.0,0.0,-0.2242239444418884,-0.4178931342154479,0.0914475758549613,-0.3630896562347456,-0.8579619627537772,0.0,1
0.3965742510781117,-0.7213602524844772,0.0,1.0,-0.3374334402562109,0.0610999924835148,-0.4046075371738722,-0.8333717951636956,1.2519687797670345,0.0,0
0.7425698910847514,-0.7213602524844772,0.0,0.0,-0.2756379602789692,0.2424618334896555,-0.7508337589205274,-0.8333717951636956,1.2519687797670345,0.0,0
-0.0291356718037095,-0.2921768504667343,1.0,0.0,0.6681083563001601,-2.0417187356089443,3.1568657028984477,-0.5982307256992206,2.2566977047769448,0.0,1
0.0347432622880114,-0.7213602524844772,1.0,0.0,-0.4166334714627947,-1.561897617354867,1.326523571559404,-0.1279485867702706,-1.7622179952626966,0.0,0
0.3519143928328307,-0.7213602524844772,1.0,0.0,-0.5331635037935664,-0.8946528969931328,-0.0158623057390312,-0.1279485867702706,-1.410562871509228,0.0,0
0.7465679492475925,-0.7213602524844772,0.0,1.0,-0.3374334402562109,-0.2033776447270494,-0.3884098191974205,-0.1279485867702706,-1.410562871509228,0.0,0
-0.0291356718037095,-0.2921768504667343,1.0,0.0,-0.4166334714627947,0.241889820398568,2.4887098363698144,-0.1279485867702706,2.1059883660254584,0.0,1
0.0607354388745336,-0.7213602524844772,0.0,1.0,-0.1404817165336351,-0.793446131987445,-0.0745790334036686,-0.8333717951636956,0.9003136560135658,0.0,0
-0.1710996281778196,-0.2921768504667343,1.0,0.0,0.8244513207797723,0.2149205179062191,0.8608391797364174,-0.5982307256992206,-0.8579619627537772,0.0,1
-0.0484979275566123,0.5661899535687516,1.0,0.0,-0.072680499210582,1.021817502562131,-0.4754725533208484,0.1071924826942044,0.5486585322600972,0.0,1
0.1197515568789183,0.5661899535687516,0.0,1.0,-0.1798098834957242,1.069312451525099,-0.6313755888441961,0.1071924826942044,0.3477127472581152,0.0,0
-0.0219036372696465,2.2829235616397234,1.0,0.0,1.3070384277099594,1.337378481716198,-0.3762615307150817,1.0477567605521043,0.3979491935086107,0.0,1
-0.1046223929958957,2.2829235616397234,1.0,0.0,0.5822369229543604,1.3702837326935229,-0.3074212293151619,1.0477567605521043,0.3979491935086107,0.0,1
-0.0291356718037095,2.2829235616397234,1.0,0.0,0.5822369229543604,-1.299217092306537,3.094099545739697,1.0477567605521043,1.603623903520503,0.0,1
-0.0291356718037095,-0.2921768504667343,1.0,0.0,0.4828315738387878,0.2455776026496814,3.2682250139865525,-0.3630896562347456,2.407407043528432,0.0,1
0.0456887366079356,-0.2921768504667343,1.0,0.0,-0.4166334714627947,1.3725399161375382,-0.4349782583797191,-0.3630896562347456,0.1970034085066286,0.0,0
0.2026442439111133,-0.2921768504667343,0.0,0.0,-0.5331635037935664,1.4519429108249775,-0.5868318644089539,-0.3630896562347456,0.6491314247610883,0.0,0
0.1861499290893804,-0.2921768504667343,0.0,1.0,-0.7371558564640194,1.5638551463624977,-0.5706341464325022,-0.3630896562347456,0.6491314247610883,0.0,0
0.0500104235237307,-0.7213602524844772,1.0,0.0,-0.2242239444418884,-1.361361070882426,-0.1170980430918544,-0.5982307256992206,2.2566977047769448,0.0,0
0.0413411929287185,-0.2921768504667343,1.0,0.0,-1.4115386152435063,-0.2212658568405179,-0.0563566006801604,-0.3630896562347456,0.7496043172620793,0.0,0
-0.0074980890459276,-0.2921768504667343,1.0,0.0,-0.5331635037935664,0.1667376053920382,2.1485577588643285,-0.3630896562347456,2.2566977047769448,0.0,1
-0.7158690378371942,-0.2921768504667343,1.0,0.0,-1.0333102120806856,-1.8868153610403973,0.5611813971720608,-0.5982307256992206,1.0007865485145568,0.0,1
0.9737546883561612,-0.7213602524844772,1.0,0.0,-0.2242239444418884,0.4452004996407855,-0.2487045016505245,-0.5982307256992206,-0.4560703927498131,0.0,0
-0.0388039066755964,-0.2921768504667343,1.0,0.0,-0.5331635037935664,0.5159081831640572,-0.5848071496618974,0.1071924826942044,0.046294069755142,0.0,1
0.0456887366079356,-0.2921768504667343,1.0,0.0,-0.4166334714627947,1.069312451525099,-0.6172025856148009,0.1071924826942044,0.046294069755142,0.0,0
0.0347432622880114,-0.2921768504667343,1.0,0.0,-1.4115386152435063,-0.0375757534579232,-0.2790752228563715,-0.3630896562347456,0.9003136560135658,0.0,0
-0.0291356718037095,-0.2921768504667343,1.0,0.0,-0.7371558564640194,-0.0192497757657743,2.964517801928084,-0.3630896562347456,2.4576434897789268,0.0,1
0.2785418726790512,-0.7213602524844772,0.0,1.0,-0.072680499210582,-0.0119085535760535,-0.2871740818445973,-0.8333717951636956,1.2519687797670345,0.0,0
0.7745413759938481,-0.7213602524844772,0.0,0.0,-0.5331635037935664,0.2424618334896555,-0.7852539096204874,-0.8333717951636956,1.2519687797670345,0.0,0
0.7765386226255657,-0.7213602524844772,0.0,0.0,-0.5331635037935664,0.2424618334896555,-0.7872786243675438,-0.8333717951636956,1.2519687797670345,0.0,0
0.7445689789533755,-0.7213602524844772,0.0,0.0,-0.2756379602789692,0.2424618334896555,-0.7609573326558098,-0.8333717951636956,1.2519687797670345,0.0,0
0.0500104235237307,-0.7213602524844772,1.0,0.0,-0.2242239444418884,-0.3968211693489723,-0.4491512616091144,-0.5982307256992206,2.2566977047769448,0.0,0
0.0302326312708108,-0.2921768504667343,1.0,0.0,-0.2756379602789692,-0.2776197195471558,-0.6030295823854056,0.3423335521586794,-0.8579619627537772,0.0,1
0.0369566615963958,-0.2921768504667343,1.0,0.0,-0.2756379602789692,0.6250922534581805,-0.609103726626575,0.3423335521586794,-0.8579619627537772,0.0,0
0.3580116740677313,-0.2921768504667343,0.0,1.0,-0.7371558564640194,0.0444314311523477,-0.3661379569797994,0.3423335521586794,1.2519687797670345,0.0,0
0.0369566615963958,0.1370065515510086,1.0,0.0,-0.5331635037935664,-0.2147436912719195,-0.609103726626575,0.3423335521586794,-0.8579619627537772,0.0,0
0.0232947466615725,0.1370065515510086,1.0,0.0,-0.7371558564640194,0.4413990852213545,-0.6576968805559301,0.3423335521586794,-0.8579619627537772,0.0,1
0.6264087789781575,0.1370065515510086,0.0,1.0,0.492568803220801,0.2464979404797413,0.1056205790843565,0.3423335521586794,-0.8579619627537772,0.0,0
0.0347432622880114,0.1370065515510086,1.0,0.0,-0.7371558564640194,0.4454443364764444,-0.4795219828149613,0.3423335521586794,-0.8579619627537772,0.0,0
0.0347432622880114,0.1370065515510086,1.0,0.0,-0.7371558564640194,0.4454498146620882,-0.7285618967029064,0.3423335521586794,0.046294069755142,0.0,0
0.1634092252314477,-0.7213602524844772,0.0,1.0,-1.0333102120806856,-0.2009697766590766,-0.1737900560094353,-0.5982307256992206,0.9003136560135658,0.0,0
0.5842372336351456,-0.7213602524844772,0.0,1.0,-0.7371558564640194,-0.1024195408728864,-0.5908812939030669,-0.8333717951636956,1.2519687797670345,0.0,0
-1.1876289356481642,-0.2921768504667343,1.0,0.0,2.60050229319287,-0.919074428604804,1.650477931088438,0.1071924826942044,0.4029728381336603,0.0,1
0.620388216878616,-0.7213602524844772,0.0,1.0,-0.3374334402562109,-0.4356306554171958,-0.6273261593500832,-0.8333717951636956,1.2519687797670345,0.0,0
0.7525641580925703,-0.7213602524844772,0.0,0.0,0.0584918521974118,0.0206670066012746,-0.7609573326558098,-0.8333717951636956,1.2519687797670345,0.0,0
0.3539470875449674,-0.7213602524844772,0.0,1.0,-0.7371558564640194,0.0448731625263928,-0.3620885274856865,-0.8333717951636956,1.2519687797670345,0.0,0
0.4532503580627564,-0.7213602524844772,0.0,1.0,-0.5331635037935664,0.045005193908853,-0.4592748353443967,-0.8333717951636956,1.2519687797670345,0.0,0
0.0391546292722305,-0.7213602524844772,1.0,0.0,-0.5331635037935664,0.6428023535148734,-0.4876208418031872,-0.1279485867702706,0.5486585322600972,0.0,0
0.1155730517636303,-0.7213602524844772,1.0,0.0,-0.5331635037935664,1.1541811596549325,-0.5605105726972198,-0.1279485867702706,0.5486585322600972,0.0,0
0.1260116953992545,-0.7213602524844772,1.0,0.0,-0.5331635037935664,1.376195724995791,-0.5706341464325022,-0.1279485867702706,0.5486585322600972,0.0,0
0.0391546292722305,-0.7213602524844772,1.0,0.0,-0.5331635037935664,-0.7775709692123068,-0.0563566006801604,-0.5982307256992206,0.9003136560135658,0.0,0
0.7645534468136247,-0.7213602524844772,0.0,0.0,-0.1050404432581257,0.1819145586107579,-0.7731056211381485,-0.5982307256992206,1.2519687797670345,0.0,0
0.0347432622880114,-0.7213602524844772,1.0,0.0,-0.5331635037935664,-0.0159546641584963,-0.7204630377146805,-0.5982307256992206,1.2519687797670345,0.0,0
-0.7158690378371942,-0.2921768504667343,1.0,0.0,-0.3374334402562109,-2.146482169570324,0.5611813971720608,-0.3630896562347456,0.9003136560135658,0.0,1
0.754562661488183,-0.7213602524844772,0.0,0.0,-0.0150757796806254,-0.2811610577245255,-0.7670314768969791,-0.8333717951636956,0.046294069755142,0.0,0
0.0279347759209067,1.8537401596219805,1.0,0.0,-0.5331635037935664,1.4488739363678076,-0.412706396162098,1.0477567605521043,-0.8579619627537772,0.0,1
0.0325058807934646,1.8537401596219805,1.0,0.0,0.0804515563840069,1.685652880755464,-0.7265371819558498,1.0477567605521043,-0.8579619627537772,0.0,0
0.0302326312708108,1.8537401596219805,1.0,0.0,-0.7371558564640194,1.446568199484095,-0.4208052551503239,1.0477567605521043,0.5486585322600972,0.0,1
-0.0582148312099002,1.8537401596219805,1.0,0.0,0.4207653160042886,1.7842349606126051,-0.3722121012209687,1.0477567605521043,0.1970034085066286,0.0,1
0.0369566615963958,1.8537401596219805,1.0,0.0,-0.4166334714627947,1.45910392960434,-0.7305866114499628,1.0477567605521043,-0.8579619627537772,0.0,0
0.368168536606397,-0.7213602524844772,0.0,1.0,-0.1050404432581257,0.0695427456921666,-0.3762615307150817,-0.8333717951636956,1.2519687797670345,0.0,0
0.7265729137731658,-0.7213602524844772,0.0,1.0,0.1766430584485295,-0.1438808946918046,-0.7488090441734709,-0.8333717951636956,1.1514958872660437,0.0,0
0.0819666033177854,-0.7213602524844772,1.0,0.0,-0.072680499210582,-0.7343055631225601,-0.1211474725859673,-0.5982307256992206,1.0510229947650525,0.0,0
-1.1722611951059836,-0.2921768504667343,1.0,0.0,0.4207653160042886,-0.5580710024647045,2.640563442399049,-0.5982307256992206,0.9505501022640612,0.0,1
0.0347432622880114,-0.7213602524844772,1.0,0.0,-0.5331635037935664,-0.6504258328822138,-0.0340847384625393,-0.1279485867702706,1.0510229947650525,0.0,0
0.7305728754149409,-0.7213602524844772,0.0,0.0,0.2261933822712395,-0.4879295675878446,-0.7427348999323016,-0.8333717951636956,1.2519687797670345,0.0,0
-1.0213633032495075,-0.2921768504667343,1.0,0.0,1.2572662740053264,-0.3073503147720273,0.8142707405541187,-0.5982307256992206,1.0510229947650525,0.0,1
0.0607354388745336,-0.7213602524844772,1.0,0.0,-0.072680499210582,-1.329904544111772,-0.0745790334036686,-0.3630896562347456,0.9003136560135658,0.0,0
0.0882959981229823,-0.7213602524844772,1.0,0.0,-0.5331635037935664,0.4706836202342672,-0.4754725533208484,-0.3630896562347456,-0.8579619627537772,0.0,0
0.5701652888232777,-0.7213602524844772,0.0,1.0,-0.7371558564640194,0.6059142787420235,-0.5767082906736716,-0.3630896562347456,1.2519687797670345,0.0,0
0.0967129150022057,-0.7213602524844772,0.0,1.0,0.1213687225957094,-0.7034243876627385,-0.1089991841036285,-0.8333717951636956,0.9003136560135658,0.0,0
0.7645534468136247,-0.7213602524844772,0.0,0.0,-0.5331635037935664,0.2368722888358169,-0.7731056211381485,-0.8333717951636956,1.2519687797670345,0.0,0
-2.749484453705036,-0.2921768504667343,1.0,0.0,0.7885113962192809,-1.1347636134342387,2.16475547684078,-0.5982307256992206,1.0510229947650525,0.0,1
-3.067587040964567,-0.2921768504667343,1.0,0.0,2.8043687010140346,-1.3064440989288597,2.3854493842699345,-0.5982307256992206,1.0510229947650525,0.0,1
0.1716873450103882,-0.7213602524844772,0.0,1.0,-0.072680499210582,-0.5612793534634776,-0.1818889149976612,-0.8333717951636956,0.9003136560135658,0.0,0
0.7685489589622476,-0.7213602524844772,0.0,0.0,-0.2242239444418884,0.2424618334896555,-0.7791797653793179,-0.8333717951636956,0.9003136560135658,0.0,0
0.0347432622880114,-0.7213602524844772,1.0,0.0,-1.4115386152435063,-0.1075212492955897,-0.4248546846444368,1.5180388994810543,0.3979491935086107,0.0,0
0.0456887366079356,-0.7213602524844772,1.0,0.0,-0.5331635037935664,0.8779972236002201,-0.4349782583797191,1.5180388994810543,0.2472398547571241,0.0,0
0.0478523675510572,-0.7213602524844772,1.0,0.0,-0.7371558564640194,0.8779972236002201,-0.4370029731267756,1.5180388994810543,0.4481856397591062,0.0,0
