sector_AGRICULTURE,sector_EDUCATION,sector_GENERAL,sector_GENERAL COMMERCE,sector_VALUE CHAIN,PRODUCT_GROUP_NAME_Corporate Loans Group,PRODUCT_GROUP_NAME_Current Accounts Group,PRODUCT_GROUP_NAME_HRM Loans Group,PRODUCT_GROUP_NAME_Retail Loans Individual Group,PRODUCT_GROUP_NAME_Small Business Loans Group,FACILITY_TYPE_OVERDRAFT,FACILITY_TYPE_TERM LOAN,ARR_STATUS_CLOSE,ARR_STATUS_CURRENT,ARR_STATUS_EXPIRED,ARR_STATUS_PENDING.CLOSURE,DIRECTORATENAME_COPORATE & INVESTMENT BANKING,DIRECTORATENAME_INSTITUTIONAL BANKING,DIRECTORATENAME_MD,DIRECTORATENAME_RETAIL & CONSUMER BANKING,DIRECTORATENAME_Unknown,Is_Active_loans_Inactive,employment_status_EMPLOYER,employment_status_OTHER,employment_status_SELF-EMPLOYED,employment_status_Unknown,Contract_Amount,CURR_BAL,previous_loans_amount,running_loans_amount,DAYS_TO_MATURITY,DAY_SINCEPAYMENT,INTEREST_RATE,YEAR_LOAN_DURATION,DAYS_RUNNING_SINCE,previous_loans_count,running_loans_count,previous_loan_default_count,Age_at_Inception,Default_status
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37412251330946683,0.6250922534581805,0.5275006001937367,0.7673008991280111,0.03695666159639583,-0.27563796027896925,-0.8579619627537772,-0.6597417421022159,-0.609103726626575,0.34233355215867944,0.23065248430847185,-0.2921768504667343,0.4926031432276728,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.221107601704371,0.04443143115234777,0.5275006001937367,0.7673008991280111,0.3580116740677313,-0.7371558564640194,1.2519687797670345,-0.04393314083976387,-0.3661379569797994,0.34233355215867944,0.23065248430847185,-0.2921768504667343,0.4926031432276728,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08836450780155013,-0.21474369127191953,0.43973273074994634,0.8496966355445105,0.03695666159639583,-0.5331635037935664,-0.8579619627537772,-0.04393314083976387,-0.609103726626575,0.34233355215867944,0.23065248430847185,0.13700655155100866,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08836450780155013,0.4413990852213545,0.43973273074994634,0.8496966355445105,0.02329474666157255,-0.7371558564640194,-0.8579619627537772,-0.6597417421022159,-0.6576968805559301,0.34233355215867944,0.23065248430847185,0.13700655155100866,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07072370040020959,0.24649794047974133,0.43973273074994634,0.8496966355445105,0.6264087789781575,0.49256880322080104,-0.8579619627537772,0.5718754604226882,0.10562057908435658,0.34233355215867944,0.23065248430847185,0.13700655155100866,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09465740884696386,0.4454443364764444,0.43973273074994634,0.8496966355445105,0.03474326228801149,-0.7371558564640194,-0.8579619627537772,-0.6597417421022159,-0.47952198281496133,0.34233355215867944,0.23065248430847185,0.13700655155100866,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0946659308590692,0.4454498146620882,0.43973273074994634,0.8496966355445105,0.03474326228801149,-0.7371558564640194,0.046294069755142074,-0.6597417421022159,-0.7285618967029064,0.34233355215867944,0.23065248430847185,0.13700655155100866,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.221107601704371,-0.20096977665907667,0.27160165139438625,0.7673008991280111,0.16340922523144774,-1.0333102120806856,0.9003136560135658,-0.04393314083976387,-0.17379005600943537,-0.5982307256992206,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6850458828657345,-0.1024195408728864,-2.6960217261117436,0.6363124271840501,0.5842372336351456,-0.7371558564640194,1.2519687797670345,-0.04393314083976387,-0.5908812939030669,-0.8333717951636956,0.23065248430847185,-0.7213602524844772,1.4462889788483173,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.9008001601485787,-0.919074428604804,-0.41863304066324447,-1.1026322485068631,-1.1876289356481642,2.60050229319287,0.4029728381336603,0.5718754604226882,1.650477931088438,0.10719248269420442,-0.8349877644239653,-0.2921768504667343,-0.46108269239297184,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.2050513489067447,-0.4356306554171958,-2.6960217261117436,0.4894939296271993,0.620388216878616,-0.3374334402562109,1.2519687797670345,-0.04393314083976387,-0.6273261593500832,-0.8333717951636956,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.566137566465419,0.020667006601274688,-2.6960217261117436,0.6698850365141454,0.7525641580925703,0.05849185219741186,1.2519687797670345,-0.04393314083976387,-0.7609573326558098,-0.8333717951636956,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.221107601704371,0.0448731625263928,-2.6960217261117436,0.7673008991280111,0.3539470875449674,-0.7371558564640194,1.2519687797670345,-0.04393314083976387,-0.3620885274856865,-0.8333717951636956,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3165706123899751,0.04500519390885306,-2.6960217261117436,0.7403478443691432,0.45325035806275643,-0.5331635037935664,1.2519687797670345,-0.04393314083976387,-0.4592748353443967,-0.8333717951636956,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.66039351059241,0.6428023535148734,1.0457009042347558,-1.1026322485068631,0.039154629272230596,-0.5331635037935664,0.5486585322600972,-0.04393314083976387,-0.4876208418031872,-0.1279485867702706,-0.8349877644239653,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.8344871773634246,1.1541811596549325,1.0457009042347558,-1.1026322485068631,0.11557305176363038,-0.5331635037935664,0.5486585322600972,-0.04393314083976387,-0.5605105726972198,-0.1279485867702706,-0.8349877644239653,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.8344871773634246,1.376195724995791,1.0457009042347558,-1.1026322485068631,0.12601169539925458,-0.5331635037935664,0.5486585322600972,-0.04393314083976387,-0.5706341464325022,-0.1279485867702706,-0.8349877644239653,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.37885062895378335,-0.7775709692123068,-0.03757258218429098,0.7407075601669768,0.039154629272230596,-0.5331635037935664,0.9003136560135658,-0.04393314083976387,-0.05635660068016049,-0.5982307256992206,0.23065248430847185,-0.7213602524844772,0.8104984217678877,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.31529656188402755,0.18191455861075798,-0.03757258218429098,0.7407075601669768,0.7645534468136247,-0.10504044325812573,1.2519687797670345,-0.04393314083976387,-0.7731056211381485,-0.5982307256992206,0.23065248430847185,-0.7213602524844772,0.8104984217678877,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6231072169708088,-0.015954664158496352,-0.1380088186881312,-1.1026322485068631,0.03474326228801149,-0.5331635037935664,1.2519687797670345,-0.6597417421022159,-0.7204630377146805,-0.5982307256992206,-0.8349877644239653,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.974192047163931,-2.1464821695703242,-0.059086846602476935,-1.1026322485068631,-0.7158690378371942,-0.3374334402562109,0.9003136560135658,-0.04393314083976387,0.5611813971720608,-0.36308965623474565,-0.8349877644239653,-0.2921768504667343,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0356693759274807,-0.2811610577245255,-2.6960217261117436,0.5373172861302815,0.754562661488183,-0.015075779680625437,0.046294069755142074,-0.04393314083976387,-0.7670314768969791,-0.8333717951636956,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.6556193318450274,1.4488739363678076,1.3147739132922438,-1.1026322485068631,0.027934775920906773,-0.5331635037935664,-0.8579619627537772,-0.6597417421022159,-0.41270639616209803,1.0477567605521045,-0.8349877644239653,1.8537401596219805,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.023958990548361,1.685652880755464,1.3147739132922438,-1.1026322485068631,0.03250588079346465,0.08045155638400693,-0.8579619627537772,-0.6597417421022159,-0.7265371819558498,1.0477567605521045,-0.8349877644239653,1.8537401596219805,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.1664700291094325,1.4465681994840953,1.3147739132922438,-1.1026322485068631,0.030232631270810887,-0.7371558564640194,0.5486585322600972,-0.04393314083976387,-0.4208052551503239,1.0477567605521045,-0.8349877644239653,1.8537401596219805,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.177315910618899,1.7842349606126051,1.3147739132922438,-1.1026322485068631,-0.05821483120990025,0.4207653160042886,0.19700340850662862,-0.6597417421022159,-0.37221210122096876,1.0477567605521045,-0.8349877644239653,1.8537401596219805,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.6715333829319032,1.45910392960434,1.3147739132922438,-1.1026322485068631,0.03695666159639583,-0.4166334714627947,-0.8579619627537772,-0.04393314083976387,-0.7305866114499628,1.0477567605521045,-0.8349877644239653,1.8537401596219805,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.221107601704371,0.06954274569216663,-2.6960217261117436,0.7673008991280111,0.36816853660639703,-0.10504044325812573,1.2519687797670345,-0.04393314083976387,-0.3762615307150817,-0.8333717951636956,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8221126826624586,-0.14388089469180465,-2.6960217261117436,0.5976129462645676,0.7265729137731658,0.17664305844852957,1.1514958872660435,-0.04393314083976387,-0.7488090441734709,-0.8333717951636956,0.23065248430847185,-0.7213602524844772,-0.30213505312286437,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.7423046910215312,-0.7343055631225601,-0.1870218086410746,-1.1026322485068631,0.08196660331778546,-0.07268049921058202,1.0510229947650525,-0.04393314083976387,-0.12114747258596732,-0.5982307256992206,-0.8349877644239653,-0.7213602524844772,1.4462889788483173,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.8956754201554963,-0.5580710024647045,-0.2500865511281498,-1.1026322485068631,-1.1722611951059836,0.4207653160042886,0.9505501022640613,1.1876840616851403,2.640563442399049,-0.5982307256992206,-0.8349877644239653,-0.2921768504667343,2.082079535928747,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6145332214434832,-0.6504258328822138,0.05947931509050867,-1.1026322485068631,0.03474326228801149,-0.5331635037935664,1.0510229947650525,-0.04393314083976387,-0.03408473846253939,-0.1279485867702706,-0.8349877644239653,-0.7213602524844772,0.17470786468745791,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.221107601704371,-0.4879295675878446,-2.6960217261117436,0.8513296197300316,0.7305728754149409,0.2261933822712395,1.2519687797670345,-0.04393314083976387,-0.7427348999323016,-0.8333717951636956,1.296292733040909,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9236244181909291,-0.30735031477202734,-0.2615789419763198,-1.1026322485068631,-1.0213633032495075,1.2572662740053264,1.0510229947650525,-0.04393314083976387,0.8142707405541187,-0.5982307256992206,-0.8349877644239653,-0.2921768504667343,-0.7789779709331867,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.23655865447493435,-1.329904544111772,0.14651870002598807,-1.1026322485068631,0.06073543887453366,-0.07268049921058202,0.9003136560135658,-0.04393314083976387,-0.07457903340366866,-0.36308965623474565,-0.8349877644239653,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5682190233081892,0.4706836202342672,0.43879774544609856,0.9574607931684457,0.08829599812298235,-0.5331635037935664,-0.8579619627537772,-0.6597417421022159,-0.4754725533208484,-0.36308965623474565,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4524055180203113,0.6059142787420235,0.43879774544609856,0.9574607931684457,0.5701652888232777,-0.7371558564640194,1.2519687797670345,-0.04393314083976387,-0.5767082906736716,-0.36308965623474565,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6145332214434832,-0.7034243876627385,-2.6960217261117436,0.7402496953475066,0.09671291500220577,0.12136872259570944,0.9003136560135658,-0.04393314083976387,-0.10899918410362854,-0.8333717951636956,1.296292733040909,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2298028468640554,0.23687228883581696,-2.6960217261117436,0.764845881029927,0.7645534468136247,-0.5331635037935664,1.2519687797670345,-0.04393314083976387,-0.7731056211381485,-0.8333717951636956,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2220486022493882,-1.1347636134342387,-0.3842884343666407,-1.1026322485068631,-2.7494844537050356,0.7885113962192809,1.0510229947650525,-0.04393314083976387,2.16475547684078,-0.5982307256992206,-0.8349877644239653,-0.2921768504667343,1.6052366181184248,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.7664786858418813,-1.3064440989288597,-0.6081534653138908,-1.1026322485068631,-3.067587040964567,2.8043687010140346,1.0510229947650525,-0.04393314083976387,2.3854493842699345,-0.5982307256992206,-0.8349877644239653,-0.2921768504667343,-0.46108269239297184,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.221107601704371,-0.5612793534634776,-2.6960217261117436,0.9004832733162341,0.17168734501038826,-0.07268049921058202,0.9003136560135658,-0.04393314083976387,-0.18188891499766122,-0.8333717951636956,2.3619329817733465,-0.7213602524844772,2.8768177322792843,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.221107601704371,0.24246183348965558,-2.6960217261117436,0.9004832733162341,0.7685489589622476,-0.22422394444188845,0.9003136560135658,-0.04393314083976387,-0.7791797653793179,-0.8333717951636956,2.3619329817733465,-0.7213602524844772,2.8768177322792843,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0651633343936664,-0.10752124929558976,0.9048496355959913,1.1796206740588662,0.03474326228801149,-1.4115386152435063,0.3979491935086107,-0.04393314083976387,-0.4248546846444368,1.5180388994810545,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.767548248977845,0.8779972236002201,0.9048496355959913,1.1796206740588662,0.045688736607935626,-0.5331635037935664,0.24723985475712415,-0.04393314083976387,-0.43497825837971915,1.5180388994810545,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.767548248977845,0.8779972236002201,0.9048496355959913,1.1796206740588662,0.047852367551057276,-0.7371558564640194,0.4481856397591062,-0.6597417421022159,-0.4370029731267756,1.5180388994810545,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0651633343936664,1.069312451525099,0.9048496355959913,1.1796206740588662,0.039154629272230596,-0.5331635037935664,0.3979491935086107,-0.6597417421022159,-0.42890411413854973,1.5180388994810545,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2392570000912624,1.1812246863725957,0.9048496355959913,1.1796206740588662,0.3458146816283369,-0.4166334714627947,0.5486585322600972,-0.04393314083976387,-0.7285618967029064,1.5180388994810545,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.351904586629377,-0.48444581840382783,-2.6960217261117436,0.44803134292028274,0.7565610489992137,-0.3374334402562109,1.2519687797670345,-0.04393314083976387,-0.7650067621499227,-0.8333717951636956,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.767548248977845,-4.014971069573194,0.43381690935995526,-1.1026322485068631,0.03474326228801149,-1.0333102120806856,0.6491314247610883,-0.6597417421022159,-0.6070790118795185,-0.5982307256992206,-0.8349877644239653,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37412251330946683,0.5417370225951496,0.5167971777222456,-1.1026322485068631,0.03695666159639583,-0.07268049921058202,-0.8579619627537772,-0.6597417421022159,-0.609103726626575,0.10719248269420442,-0.8349877644239653,-0.2921768504667343,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37412251330946683,0.6166550140123682,0.5167971777222456,-1.1026322485068631,0.02095903831145816,0.14052793426262844,-0.8579619627537772,-0.6597417421022159,-0.6374497330853655,0.10719248269420442,-0.8349877644239653,-0.2921768504667343,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37412251330946683,0.6250922534581805,0.5167971777222456,-1.1026322485068631,0.039154629272230596,-0.5331635037935664,-0.8579619627537772,-0.6597417421022159,-0.6111284413736314,0.10719248269420442,-0.8349877644239653,-0.2921768504667343,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37412251330946683,0.6250922534581805,0.5167971777222456,-1.1026322485068631,0.039154629272230596,-0.5331635037935664,-0.8579619627537772,-0.04393314083976387,-0.6111284413736314,0.10719248269420442,-0.8349877644239653,-0.2921768504667343,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.9121480964692383,-0.20177720838690774,-0.25685997585961656,-1.1026322485068631,-1.7483242954599794,2.9487730092149893,-1.7622179952626966,0.5718754604226882,2.1181870376584815,-0.5982307256992206,-0.8349877644239653,-0.2921768504667343,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.221107601704371,-0.38892683651300564,-0.25685997585961656,0.7673008991280111,0.09671291500220577,-0.5331635037935664,0.9003136560135658,-0.04393314083976387,-0.10899918410362854,-0.5982307256992206,0.23065248430847185,-0.7213602524844772,-0.14318741385275696,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08836450780155013,0.4413990852213545,0.43964020192545705,0.9617589985504956,0.011545615546017613,-0.04283205542909174,0.046294069755142074,-0.6597417421022159,-0.6475733068206478,0.34233355215867944,1.296292733040909,0.5661899535687516,-0.14318741385275696,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09360917563728743,0.1419634648394165,0.43964020192545705,0.9617589985504956,0.0044314943627519416,-0.7371558564640194,0.046294069755142074,-0.6597417421022159,-0.7022406049911724,0.34233355215867944,1.296292733040909,0.5661899535687516,-0.14318741385275696,1
